Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
16195	0	BI427750478_6960	7	98546227	98546347	-0.364	-0.370242779023638	0.119	-0.4	120	0.279637859368081	0.999983172729405	loss	189.756	247.209	127.458	366.325	-0.535	-0.15	3
16196	0	BI427750478_6961	7	98546267	98546387	-0.268	-0.290160724320247	0.117	-0.243	120	0.486544962246859	0.999983172729405	loss	153.947	188.931	103.342	279.792	-0.53	-0.034	2
16197	0	BI427750478_6962	7	98547000	98547120	0.004	-0.0219838273638496	0.13	-0.045	120	0.959686070790762	0.999983172729405	loss	161.123	162.357	108.175	240.333	-0.212	0.285	2
16198	0	BI427750478_6963	7	98547040	98547160	-0.104	-0.130980275767323	0.077	-0.086	120	0.765728834021416	0.999983172729405	loss	153.91	164.697	103.317	243.808	-0.314	0.035	2
16199	0	BI427750478_6964	7	98547080	98547200	-0.128	-0.168459722157679	0.072	-0.122	120	0.737547667197855	0.999983172729405	loss	124.064	135.402	83.217	200.308	-0.314	0.018	2
16200	0	BI427750478_6965	7	98547120	98547240	-0.181	-0.240277206906539	0.103	-0.171	120	0.68425063892009	0.999983172729405	loss	91.546	103.255	61.317	152.575	-0.452	0.018	1
16201	0	BI427750478_6966	7	98547252	98547372	-0.207	-0.238215062675705	0.08	-0.198	120	0.604096006433337	0.999983172729405	loss	138.108	160.595	92.675	237.717	-0.356	-0.041	2
16202	0	BI427750478_6967	7	98547292	98547412	-0.285	-0.303031313448482	0.128	-0.294	120	0.446048547156511	0.999983172729405	loss	163.883	201.256	110.033	298.092	-0.566	-0.041	2
16203	0	BI427750478_6968	7	98547332	98547452	-0.441	-0.459014415745053	0.135	-0.426	120	0.248298257572177	0.999983172729405	loss	155.778	209.455	104.575	310.267	-0.667	-0.219	2
16204	0	BI427750478_6969	7	98547372	98547492	-0.594	-0.625284987721755	0.15	-0.603	120	0.173804835647276	0.999983172729405	loss	121.094	177.291	81.217	262.508	-0.889	-0.312	2
16205	0	BI427750478_6970	7	98547664	98547784	0.036	0.0254433947749528	0.116	0.019	120	0.944068376787502	0.999983172729405	gain	205.595	203.579	138.125	301.542	-0.155	0.215	3
16206	0	BI427750478_6971	7	98547704	98547824	-0.091	-0.0899959841426403	0.112	-0.087	120	0.774363161367942	0.999983172729405	loss	235.391	252.574	158.192	374.292	-0.289	0.167	4
16207	0	BI427750478_6972	7	98547744	98547864	-0.143	-0.138900039055889	0.068	-0.144	120	0.647152361070591	0.999983172729405	loss	242.926	268.603	163.267	398.092	-0.289	0.003	4
16208	0	BI427750478_6973	7	98547784	98547904	-0.151	-0.151765162433233	0.061	-0.146	120	0.635223827077268	0.999983172729405	loss	224.588	250.402	150.917	371.067	-0.289	0.014	4
16209	0	BI427750478_6974	7	98548401	98548521	0.054	0.0244373176408093	0.116	0.051	120	0.956852519019598	0.999983172729405	gain	154.949	151.368	104.017	224.017	-0.181	0.293	2
16210	0	BI427750478_6975	7	98548441	98548561	-0.082	-0.0959257572487823	0.156	-0.079	120	0.799900192324554	0.999983172729405	loss	186.91	201.794	125.542	298.892	-0.386	0.206	3
16211	0	BI427750478_6976	7	98548481	98548601	-0.228	-0.230152669360548	0.129	-0.277	120	0.478319600979616	0.999983172729405	loss	212.982	252.074	143.1	373.55	-0.393	0.038	4
16212	0	BI427750478_6977	7	98548521	98548641	-0.334	-0.330982171338869	0.076	-0.343	120	0.281169856802097	0.999983172729405	loss	222.435	280.731	149.467	416.1	-0.475	-0.157	4
16213	0	BI427750478_6978	7	98548561	98548681	-0.416	-0.417327021224398	0.084	-0.399	120	0.194708577474425	0.999983172729405	loss	202.699	268.243	136.175	397.558	-0.627	-0.293	4
16214	0	BI427750478_6979	7	98548601	98548721	-0.511	-0.527228415030066	0.134	-0.477	120	0.175558078538674	0.999983172729405	loss	157.152	218.154	105.5	323.183	-0.971	-0.293	3
16215	0	BI427750478_6980	7	98550761	98550881	-0.073	-0.128349764909814	0.166	-0.009	120	0.822592075859468	0.999983172729405	loss	98.797	108.014	66.2	159.642	-0.423	0.159	1
16216	0	BI427750478_6981	7	98550801	98550921	-0.226	-0.259300066091616	0.174	-0.245	120	0.580491039203275	0.999983172729405	loss	131.464	157.901	88.2	233.717	-0.448	0.151	2
16217	0	BI427750478_6982	7	98550841	98550961	-0.303	-0.322288655152458	0.08	-0.269	120	0.424511467035272	0.999983172729405	loss	160.307	197.905	107.625	293.117	-0.448	-0.172	2
16218	0	BI427750478_6983	7	98550881	98551001	-0.278	-0.291179650556921	0.092	-0.251	120	0.43740070052655	0.999983172729405	loss	178.001	215.146	119.542	318.717	-0.448	-0.129	3
16219	0	BI427750478_6984	7	98550921	98551041	-0.216	-0.23047864900449	0.054	-0.222	120	0.545256815624288	0.999983172729405	loss	178.335	207.109	119.767	306.783	-0.384	-0.117	3
16220	0	BI427750478_6985	7	98550961	98551081	-0.227	-0.251689139649876	0.064	-0.228	120	0.557275779022099	0.999983172729405	loss	152.598	177.325	102.433	262.558	-0.403	-0.117	2
16221	0	BI427750478_6986	7	98552682	98552802	-0.089	-0.108382002146335	0.049	-0.08	120	0.788487047018232	0.999983172729405	loss	173.497	184.206	116.508	272.775	-0.209	0.004	2
16222	0	BI427750478_6987	7	98552722	98552842	-0.143	-0.161914584430692	0.092	-0.11	120	0.686972167107722	0.999983172729405	loss	171.889	188.37	115.425	278.958	-0.352	-0.015	2
16223	0	BI427750478_6988	7	98552762	98552882	-0.179	-0.207579539382345	0.081	-0.181	120	0.642425494673398	0.999983172729405	loss	146.399	164.54	98.258	243.575	-0.352	-0.015	2
16224	0	BI427750478_6989	7	98552802	98552922	-0.181	-0.226318878257189	0.089	-0.192	120	0.666686997224784	0.999983172729405	loss	112.383	128.571	75.35	190.167	-0.352	0.1	1
16225	0	BI427750478_6990	7	98552842	98552962	-0.017	-0.0824557836109642	0.206	-0.108	120	0.89416112160624	0.999983172729405	loss	86.188	91.115	57.708	134.55	-0.276	0.448	1
16226	0	BI427750478_6991	7	98553687	98553807	-0.277	-0.325406615008764	0.125	-0.31	120	0.546719296467863	0.999983172729405	loss	102.917	126.966	68.975	187.783	-0.42	0.1	1
16227	0	BI427750478_6992	7	98553727	98553847	-0.33	-0.357270820792954	0.053	-0.337	120	0.41779913817432	0.999983172729405	loss	140.212	176.988	94.092	262.058	-0.41	-0.145	2
16228	0	BI427750478_6993	7	98553767	98553887	-0.333	-0.344471183350052	0.04	-0.334	120	0.347856845238113	0.999983172729405	loss	178.731	224.782	120.033	333.025	-0.41	-0.248	3
16229	0	BI427750478_6994	7	98553807	98553927	-0.266	-0.266564792228297	0.111	-0.305	120	0.403719495545994	0.999983172729405	loss	217.498	258.944	146.142	383.75	-0.408	-0.02	4
16230	0	BI427750478_6995	7	98553847	98553967	-0.155	-0.146044305904788	0.131	-0.116	120	0.61088717033935	0.999983172729405	loss	261.932	288.868	176.067	428.183	-0.398	0.035	4
16231	0	BI427750478_6996	7	98553887	98554007	-0.022	-0.00579912857365242	0.104	-0.02	120	0.9823329276227	0.999983172729405	loss	306.206	308.865	205.883	457.875	-0.25	0.134	5
16232	0	BI427750478_6997	7	98553927	98554047	0.014	0.0363729156586448	0.066	0.022	120	0.877915614212219	0.999983172729405	gain	339.565	336.14	228.35	498.375	-0.133	0.134	5
16233	0	BI427750478_6998	7	98553967	98554087	-0.052	-0.0277556426628509	0.139	-0.027	120	0.90360292830034	0.999983172729405	loss	341.594	353.651	229.717	524.375	-0.378	0.134	5
16234	0	BI427750478_6999	7	98554007	98554127	-0.186	-0.163785635262576	0.133	-0.213	120	0.490300948699558	0.999983172729405	loss	316.451	357.624	212.783	530.275	-0.378	0.067	5
16235	0	BI427750478_7000	7	98554047	98554167	-0.288	-0.272541890078067	0.066	-0.301	120	0.303551664828782	0.999983172729405	loss	274.43	333.721	184.483	494.783	-0.383	-0.127	5
16236	0	BI427750478_7001	7	98554087	98554207	-0.305	-0.299105520530235	0.04	-0.305	120	0.314524744006865	0.999983172729405	loss	234.945	290.76	157.892	430.992	-0.383	-0.181	4
16237	0	BI427750478_7002	7	98554127	98554247	-0.341	-0.352283546736265	0.083	-0.323	120	0.335874119148653	0.999983172729405	loss	179.313	225.355	120.425	333.875	-0.546	-0.181	3
16238	0	BI427750478_7003	7	98555517	98555637	-0.105	-0.135745988743356	0.103	-0.151	120	0.766545861275903	0.999983172729405	loss	143.578	157.267	96.358	232.775	-0.242	0.23	2
16239	0	BI427750478_7004	7	98555557	98555677	-0.158	-0.167086887777072	0.059	-0.159	120	0.638613866678596	0.999983172729405	loss	197.354	221.084	132.575	327.533	-0.29	-0.014	3
16240	0	BI427750478_7005	7	98555597	98555717	-0.23	-0.226264234286358	0.101	-0.2	120	0.457723439027382	0.999983172729405	loss	233.485	275.214	156.908	407.908	-0.429	-0.036	4
16241	0	BI427750478_7006	7	98555637	98555757	-0.312	-0.304312443016172	0.117	-0.351	120	0.296212982296982	0.999983172729405	loss	241.045	299.217	162	443.55	-0.48	-0.036	4
16242	0	BI427750478_7007	7	98555677	98555797	-0.365	-0.362604440981932	0.057	-0.377	120	0.240947773305532	0.999983172729405	loss	217.61	280.809	146.217	416.217	-0.48	-0.225	4
16243	0	BI427750478_7008	7	98556878	98556998	0.067	0.0738558036912481	0.051	0.069	120	0.801741715382921	0.999983172729405	gain	272.883	260.577	183.442	386.175	-0.052	0.179	4
16244	0	BI427750478_7009	7	98556918	98557038	0.03	0.0454860617247363	0.078	0.046	120	0.863607515604668	0.999983172729405	gain	307.604	300.806	206.825	445.908	-0.159	0.153	5
16245	0	BI427750478_7010	7	98556958	98557078	-0.043	-0.0290736591752087	0.14	-0.025	120	0.914317885664714	0.999983172729405	loss	294.178	299.947	197.783	444.633	-0.356	0.153	5
16246	0	BI427750478_7011	7	98556998	98557118	-0.168	-0.163631727184737	0.125	-0.197	120	0.588618821110656	0.999983172729405	loss	243.669	269.955	163.767	400.1	-0.356	0.063	4
16247	0	BI427750478_7012	7	98557038	98557158	-0.22	-0.230575860550129	0.076	-0.231	120	0.525017677243425	0.999983172729405	loss	189.261	219.793	127.125	325.617	-0.356	-0.032	3
16248	0	BI427750478_7013	7	98557078	98557198	-0.222	-0.253575378578816	0.055	-0.221	120	0.582364743367221	0.999983172729405	loss	136.698	160.37	91.725	237.383	-0.325	-0.104	2
16249	0	BI427750478_7014	7	98558849	98558969	-0.149	-0.158226035705462	0.139	-0.196	120	0.657101119713273	0.999983172729405	loss	195.98	221.572	131.65	328.258	-0.344	0.098	3
16250	0	BI427750478_7015	7	98558889	98559009	-0.314	-0.311479303941432	0.142	-0.305	120	0.31313330440546	0.999983172729405	loss	221.619	277.751	148.917	411.675	-0.563	-0.005	4
16251	0	BI427750478_7016	7	98558929	98559049	-0.424	-0.416586165794963	0.103	-0.468	120	0.154026875260583	0.999983172729405	loss	229.587	308.427	154.283	457.225	-0.587	-0.218	4
16252	0	BI427750478_7017	7	98558969	98559089	-0.491	-0.483178676144816	0.055	-0.495	120	0.0966834925257108	0.999983172729405	loss	225.046	316.318	151.225	468.942	-0.587	-0.313	4
16253	0	BI427750478_7018	7	98559009	98559129	-0.412	-0.408786500912327	0.129	-0.471	120	0.182234977081156	0.999983172729405	loss	215.407	289.261	144.733	428.767	-0.587	-0.161	4
16254	0	BI427750478_7019	7	98559826	98559946	-0.284	-0.315027863458747	0.308	-0.241	120	0.492065266909934	0.999983172729405	loss	140.224	159.332	94.1	235.842	-0.761	0.15	2
16255	0	BI427750478_7020	7	98559866	98559986	-0.045	-0.0548322301917172	0.192	0.056	120	0.878696648613912	0.999983172729405	loss	206.448	207.266	138.7	307.017	-0.587	0.155	3
16256	0	BI427750478_7021	7	98559906	98560026	0.037	0.0417413140395684	0.077	0.062	120	0.889812037488898	0.999983172729405	gain	261.165	255.386	175.55	378.467	-0.171	0.155	4
16257	0	BI427750478_7022	7	98559946	98560066	-0.01	0.0016837960924065	0.087	-0.005	120	0.995163964834918	0.999983172729405	gain	285.814	288.358	192.15	427.425	-0.179	0.155	5
16258	0	BI427750478_7023	7	98559986	98560106	-0.065	-0.0554990427748722	0.067	-0.067	120	0.84570205104781	0.999983172729405	loss	271.633	283.761	182.6	420.6	-0.179	0.079	4
16259	0	BI427750478_7024	7	98560026	98560146	-0.054	-0.0570218682185671	0.059	-0.043	120	0.861799051787672	0.999983172729405	loss	224.465	234.474	150.833	347.417	-0.179	0.054	4
16260	0	BI427750478_7025	7	98562163	98562283	0.082	0.0831518343987788	0.043	0.079	120	0.790783206892129	0.999983172729405	gain	251.65	237.415	169.142	351.783	-0.014	0.16	4
16261	0	BI427750478_7026	7	98562203	98562323	0.093	0.107720276851725	0.047	0.102	120	0.68720855116751	0.999983172729405	gain	310.858	290.496	209.017	430.6	-0.014	0.18	5
16262	0	BI427750478_7027	7	98562243	98562363	0.12	0.138964471282805	0.036	0.126	120	0.579283642151946	0.999983172729405	gain	334.145	307.372	224.7	455.658	0.025	0.214	5
16263	0	BI427750478_7028	7	98562283	98562403	0.134	0.151145123594705	0.042	0.133	120	0.558049499451006	0.999983172729405	gain	326.387	297.595	219.475	441.142	0.047	0.247	5
16264	0	BI427750478_7029	7	98562323	98562443	0.189	0.198797320626165	0.083	0.172	120	0.484218291199085	0.999983172729405	gain	296.443	261.464	199.308	387.492	0.051	0.376	4
16265	0	BI427750478_7030	7	98562363	98562483	0.233	0.228537907960635	0.082	0.237	120	0.493973327377317	0.999983172729405	gain	241.652	207.328	162.408	307.108	0.051	0.376	3
16266	0	BI427750478_7031	7	98563297	98563417	0.02	0.0206807482586538	0.072	0.02	120	0.947658405030847	0.999983172729405	gain	243.854	241.714	163.892	358.167	-0.113	0.163	4
16267	0	BI427750478_7032	7	98563337	98563457	0.007	0.0146843976659596	0.063	0.003	120	0.95980036346035	0.999983172729405	gain	270.73	269.506	181.992	399.433	-0.113	0.144	4
16268	0	BI427750478_7033	7	98563377	98563497	0.027	0.0341251180900145	0.072	0.05	120	0.90735261420376	0.999983172729405	gain	270.21	265.443	181.642	393.4	-0.113	0.145	4
16269	0	BI427750478_7034	7	98563417	98563537	0.075	0.0752517244073958	0.048	0.082	120	0.812052862568888	0.999983172729405	gain	247.381	235.024	166.267	348.233	-0.071	0.166	4
16270	0	BI427750478_7035	7	98564563	98564683	0.058	0.0459830122181453	0.06	0.074	120	0.900962006439663	0.999983172729405	gain	203.367	196.805	136.625	291.483	-0.066	0.159	3
16271	0	BI427750478_7036	7	98564603	98564723	-0.025	-0.0245855866478374	0.105	-0.011	120	0.937971026024173	0.999983172729405	loss	238.868	244.734	160.533	362.65	-0.211	0.152	4
16272	0	BI427750478_7037	7	98564643	98564763	-0.091	-0.0847676086924165	0.068	-0.1	120	0.774771109865086	0.999983172729405	loss	255.758	272.66	171.908	404.117	-0.211	0.066	4
16273	0	BI427750478_7038	7	98564683	98564803	-0.086	-0.0789192617536548	0.079	-0.101	120	0.787926428846381	0.999983172729405	loss	259.668	275.623	174.542	408.517	-0.211	0.091	4
16274	0	BI427750478_7039	7	98564723	98564843	0.021	0.0248543831321082	0.123	0.01	120	0.934901320614712	0.999983172729405	gain	255.844	253.775	171.967	376.075	-0.169	0.219	4
16275	0	BI427750478_7040	7	98564763	98564883	0.125	0.117231122621851	0.101	0.154	120	0.737380627303496	0.999983172729405	gain	221.285	205.639	148.692	304.6	-0.14	0.319	3
16276	0	BI427750478_7041	7	98565073	98565193	0.02	0.0176030952085795	0.081	0.036	120	0.956863155683814	0.999983172729405	gain	232.025	231.304	155.925	342.708	-0.13	0.213	4
16277	0	BI427750478_7042	7	98565113	98565233	-0.043	-0.0341603750360606	0.068	-0.066	120	0.905394499630507	0.999983172729405	loss	270.309	279.518	181.708	414.3	-0.168	0.09	4
16278	0	BI427750478_7043	7	98565153	98565273	-0.086	-0.0720330102120152	0.031	-0.087	120	0.789691962121762	0.999983172729405	loss	288.412	306.081	193.9	453.742	-0.168	-0.006	5
16279	0	BI427750478_7044	7	98565193	98565313	-0.077	-0.0635062262388433	0.037	-0.081	120	0.815176236215496	0.999983172729405	loss	287.15	303.073	193.05	449.275	-0.168	0.012	5
16280	0	BI427750478_7045	7	98565233	98565353	-0.062	-0.0573422351892947	0.041	-0.068	120	0.849196203514972	0.999983172729405	loss	252.281	263.613	169.567	390.683	-0.134	0.041	4
16281	0	BI427750478_7046	7	98567703	98567823	-0.185	-0.200913797399467	0.043	-0.181	120	0.604353090585992	0.999983172729405	loss	176.628	200.481	118.617	296.942	-0.296	-0.086	3
16282	0	BI427750478_7047	7	98567743	98567863	-0.192	-0.207650595650389	0.051	-0.184	120	0.591106916452384	0.999983172729405	loss	177.048	201.576	118.9	298.567	-0.355	-0.086	3
16283	0	BI427750478_7048	7	98567783	98567903	-0.255	-0.282754602599691	0.092	-0.232	120	0.523490749338444	0.999983172729405	loss	144.567	170.304	97.025	252.133	-0.436	-0.121	2
16284	0	BI427750478_7049	7	98567823	98567943	-0.327	-0.373618695060277	0.084	-0.348	120	0.48213213533595	0.999983172729405	loss	105.565	130.665	70.758	193.275	-0.504	-0.13	1
16285	0	BI427750478_7050	7	98569333	98569453	0.013	0.0113004365949609	0.051	0.019	120	0.972097865625715	0.999983172729405	gain	234.97	233.307	157.908	345.683	-0.119	0.106	4
16286	0	BI427750478_7051	7	98569373	98569493	-0.037	-0.0255530715563597	0.081	-0.015	120	0.926922068597503	0.999983172729405	loss	281.631	290.473	189.333	430.567	-0.192	0.106	5
16287	0	BI427750478_7052	7	98569413	98569533	-0.097	-0.0768803091881841	0.077	-0.116	120	0.754592032176064	0.999983172729405	loss	314.818	338.088	211.683	501.267	-0.231	0.102	5
16288	0	BI427750478_7053	7	98569453	98569573	-0.12	-0.0955946607853429	0.051	-0.126	120	0.675712914357933	0.999983172729405	loss	333.923	363.029	224.55	538.3	-0.231	0.025	5
16289	0	BI427750478_7054	7	98569493	98569613	-0.087	-0.0631715672390068	0.066	-0.086	120	0.784369939197709	0.999983172729405	loss	334.616	356.238	225.017	528.217	-0.231	0.051	5
16290	0	BI427750478_7055	7	98569533	98569653	-0.031	-0.0160243376044477	0.056	-0.028	120	0.95208298786844	0.999983172729405	loss	297.903	305.795	200.292	453.317	-0.184	0.088	5
16291	0	BI427750478_7056	7	98573690	98573810	0.193	0.175215965266788	0.146	0.196	120	0.658565473561858	0.999983172729405	gain	194.075	172.442	130.367	255.308	-0.027	0.515	2
16292	0	BI427750478_7057	7	98573730	98573850	0.065	0.0585471590360003	0.102	0.04	120	0.864639096596389	0.999983172729405	gain	221.854	213.715	149.075	316.592	-0.117	0.268	3
16293	0	BI427750478_7058	7	98573770	98573890	0.015	0.0156733120566966	0.063	0.01	120	0.960322934377091	0.999983172729405	gain	244.04	241.473	164.017	357.808	-0.117	0.152	4
16294	0	BI427750478_7059	7	98573810	98573930	0.052	0.0526338184709486	0.086	0.047	120	0.867375469646934	0.999983172729405	gain	246.577	238.644	165.725	353.608	-0.117	0.192	4
16295	0	BI427750478_7060	7	98573850	98573970	0.085	0.0760688714883789	0.068	0.106	120	0.830352821839361	0.999983172729405	gain	215.853	203.579	145.033	301.542	-0.084	0.192	3
16296	0	BI427750478_7061	7	98574068	98574188	-0.229	-0.240707016474497	0.146	-0.163	120	0.513107117981585	0.999983172729405	loss	183.99	218.076	123.575	323.067	-0.526	0.043	3
16297	0	BI427750478_7062	7	98574108	98574228	-0.335	-0.339140335253255	0.112	-0.365	120	0.307904294431602	0.999983172729405	loss	199.061	252.125	133.725	373.625	-0.526	-0.067	3
16298	0	BI427750478_7063	7	98574148	98574268	-0.34	-0.340552254933754	0.09	-0.358	120	0.286017232397047	0.999983172729405	loss	210.445	266.088	141.392	394.358	-0.526	-0.166	4
16299	0	BI427750478_7064	7	98574188	98574308	-0.24	-0.239202681140566	0.139	-0.228	120	0.447098769886891	0.999983172729405	loss	223.104	263.327	149.917	390.258	-0.447	-0.002	4
16300	0	BI427750478_7065	7	98574228	98574348	-0.101	-0.0988836007374909	0.114	-0.078	120	0.749874724641205	0.999983172729405	loss	239.684	256.62	161.083	380.3	-0.34	0.105	4
16301	0	BI427750478_7066	7	98574268	98574388	-0.012	-0.00953875047796026	0.066	-0.005	120	0.975373686547988	0.999983172729405	loss	248.494	250.424	167.017	371.1	-0.194	0.105	4
16302	0	BI427750478_7067	7	98574308	98574428	0.019	0.0194125128858265	0.039	0.019	120	0.951004984083458	0.999983172729405	gain	243.434	240.154	163.608	355.85	-0.062	0.105	4
16303	0	BI427750478_7068	7	98574469	98574589	0.09	0.104543628622943	0.039	0.089	120	0.696609567681257	0.999983172729405	gain	309.584	290.154	208.158	430.092	-0.017	0.18	5
16304	0	BI427750478_7069	7	98574509	98574629	0.105	0.128056412056209	0.033	0.107	120	0.584215392137903	0.999983172729405	gain	353.832	328.945	237.958	487.692	0.008	0.18	5
16305	0	BI427750478_7070	7	98574549	98574669	0.069	0.0960578914215098	0.068	0.092	120	0.659090411896955	0.999983172729405	gain	371.428	354.262	249.808	525.283	-0.061	0.18	5
16306	0	BI427750478_7071	7	98574589	98574709	0.001	0.0274113573560781	0.085	-0.01	120	0.901005308327647	0.999983172729405	gain	359.759	358.819	241.95	532.05	-0.141	0.165	5
16307	0	BI427750478_7072	7	98574629	98574749	-0.04	-0.0202614761978106	0.05	-0.039	120	0.934753336179737	0.999983172729405	loss	319.928	329.198	215.125	488.067	-0.141	0.05	5
16308	0	BI427750478_7073	7	98574669	98574789	0.02	0.0247474139267212	0.129	-0.026	120	0.934532321594201	0.999983172729405	gain	257.094	259.505	172.808	384.583	-0.141	0.363	4
16309	0	BI427750478_7074	7	98575748	98575868	0.264	0.242230406336831	0.103	0.231	120	0.559597751869457	0.999983172729405	gain	186.762	158.165	125.442	234.108	0.14	0.647	2
16310	0	BI427750478_7075	7	98575788	98575908	0.207	0.20383020441436	0.036	0.201	120	0.534396569668583	0.999983172729405	gain	245.302	212.604	164.867	314.942	0.113	0.294	4
16311	0	BI427750478_7076	7	98575828	98575948	0.154	0.158490474247155	0.077	0.179	120	0.599887415910797	0.999983172729405	gain	270.891	243.69	182.1	361.1	-0.02	0.275	4
16312	0	BI427750478_7077	7	98575868	98575988	0.129	0.133242129934969	0.071	0.132	120	0.660100752008991	0.999983172729405	gain	267.736	244.902	179.975	362.9	-0.02	0.25	4
16313	0	BI427750478_7078	7	98575908	98576028	0.18	0.175213390875445	0.147	0.133	120	0.601649045698009	0.999983172729405	gain	235.341	211.425	158.158	313.192	-0.02	0.554	3
16314	0	BI427750478_7079	7	98576298	98576418	-0.108	-0.117883185249787	0.06	-0.109	120	0.742985959043654	0.999983172729405	loss	198.505	214.888	133.35	318.333	-0.227	0.081	3
16315	0	BI427750478_7080	7	98576338	98576458	-0.154	-0.159390501213255	0.065	-0.15	120	0.637698135857007	0.999983172729405	loss	209.789	232.886	140.95	345.058	-0.321	-0.047	3
16316	0	BI427750478_7081	7	98576378	98576498	-0.177	-0.190094713779629	0.051	-0.171	120	0.611782908110595	0.999983172729405	loss	184.807	208.849	124.125	309.367	-0.321	-0.075	3
16317	0	BI427750478_7082	7	98576418	98576538	-0.132	-0.16207840437833	0.11	-0.15	120	0.721144474306307	0.999983172729405	loss	143.825	160.095	96.525	236.975	-0.321	0.226	2
16318	0	BI427750478_7083	7	98576458	98576578	0.069	0.0158980342877836	0.246	-0.013	120	0.977428983642791	0.999983172729405	gain	106.568	107.447	71.433	158.8	-0.246	0.598	1
16319	0	BI427750478_7084	7	98576498	98576618	0.327	0.245410639408841	0.277	0.365	120	0.724135815267264	0.999983172729405	gain	74.359	64.311	49.742	94.75	-0.153	0.738	1
16320	0	BI427750478_7085	7	98579366	98579486	-0.232	-0.413309363218707	0.297	-0.119	102	NA	NA	loss	13.893	16.465	9.02	23.706	-0.926	0.224	1
16321	0	BI427750478_7086	7	98579406	98579526	-0.355	-0.524886277212434	0.257	-0.369	120	NA	NA	loss	15.794	20.334	10.3	29.45	-0.926	0.135	1
16322	0	BI427750478_7087	7	98579446	98579566	-0.429	-0.586336438317097	0.225	-0.434	120	0.576595126421829	0.999983172729405	loss	18.887	24.852	12.383	36.158	-0.926	0.105	1
16323	0	BI427750478_7088	7	98579486	98579606	-0.241	-0.387448070097117	0.264	-0.268	120	0.698166257489829	0.999983172729405	loss	23.911	27.719	15.767	40.417	-0.74	0.268	1
16324	0	BI427750478_7089	7	98580863	98580983	0.108	0.0791114928243263	0.057	0.107	120	0.859992051963117	0.999983172729405	gain	160.344	149.135	107.65	220.7	-0.029	0.244	2
16325	0	BI427750478_7090	7	98580903	98581023	0.075	0.0631201758315573	0.068	0.069	120	0.864127147769036	0.999983172729405	gain	205.001	196.008	137.725	290.3	-0.076	0.195	3
16326	0	BI427750478_7091	7	98580943	98581063	0.022	0.017581026727415	0.055	0.029	120	0.958009992444732	0.999983172729405	gain	226.098	223.177	151.933	330.642	-0.076	0.157	3
16327	0	BI427750478_7092	7	98580983	98581103	0.029	0.0213847098990136	0.07	0.017	120	0.951124877164982	0.999983172729405	gain	215.382	212.542	144.717	314.85	-0.076	0.182	3
16328	0	BI427750478_7093	7	98581687	98581807	0.134	0.13124635614625	0.096	0.129	120	0.687830696542514	0.999983172729405	gain	239.078	221.74	160.675	328.508	-0.025	0.32	4
16329	0	BI427750478_7094	7	98581727	98581847	0.068	0.0809914608899118	0.074	0.038	120	0.767031375844187	0.999983172729405	gain	298.719	287.005	200.842	425.417	-0.025	0.265	5
16330	0	BI427750478_7095	7	98581767	98581887	0.064	0.0845216457715906	0.065	0.038	120	0.729374021164665	0.999983172729405	gain	335.828	321.088	225.833	476.025	-0.025	0.254	5
16331	0	BI427750478_7096	7	98581807	98581927	0.117	0.138598721263399	0.079	0.143	120	0.563495060353291	0.999983172729405	gain	347.323	320.46	233.575	475.092	-0.019	0.254	5
16332	0	BI427750478_7097	7	98581847	98581967	0.141	0.158785536801748	0.057	0.143	120	0.534189511125211	0.999983172729405	gain	330.668	299.431	222.358	443.867	0.015	0.254	5
16333	0	BI427750478_7098	7	98581887	98582007	0.108	0.116274970187407	0.068	0.105	120	0.68778037101401	0.999983172729405	gain	283.71	261.408	190.733	387.408	0.005	0.247	4
16334	0	BI427750478_7099	7	98582475	98582595	0.325	0.294436833161659	0.082	0.325	120	0.518807902245596	0.999983172729405	gain	166.692	134.992	111.925	199.7	0.162	0.489	2
16335	0	BI427750478_7100	7	98582515	98582635	0.285	0.274550319469224	0.06	0.28	120	0.448397370323625	0.999983172729405	gain	224.749	185.092	151.025	274.092	0.162	0.457	3
16336	0	BI427750478_7101	7	98582555	98582675	0.274	0.273662710526921	0.037	0.279	120	0.390173781918649	0.999983172729405	gain	261.895	216.201	176.042	320.283	0.162	0.345	4
16337	0	BI427750478_7102	7	98582595	98582715	0.278	0.277295758498935	0.034	0.277	120	0.385761673689755	0.999983172729405	gain	260.695	214.736	175.233	318.108	0.171	0.352	4
16338	0	BI427750478_7103	7	98582635	98582755	0.275	0.261661361095662	0.037	0.279	120	0.486128171495897	0.999983172729405	gain	214.826	177.37	144.342	262.625	0.171	0.352	3
16339	0	BI427750478_7104	7	98586347	98586467	-0.122	-0.162136165149019	0.064	-0.118	120	0.746317468455786	0.999983172729405	loss	125.178	135.57	83.967	200.558	-0.304	0.036	2
16340	0	BI427750478_7105	7	98586387	98586507	-0.124	-0.144154761411987	0.061	-0.12	120	0.723597324953825	0.999983172729405	loss	168.795	184.722	113.342	273.542	-0.261	0.036	2
