Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
12812	0	BI427750478_16892	chr3	100454074	100454194	-0.248	-0.175320856343002	0.082	-0.223	120	0.497542310522844	0.999803754508858	loss	525.295	622.615	448.65	727.7	-0.453	-0.148	5
12813	0	BI427750478_16893	chr3	100454114	100454234	-0.199	-0.12976751230757	0.03	-0.195	120	0.622727903256018	0.999803754508858	loss	526.767	604.483	449.908	706.492	-0.297	-0.148	5
12814	0	BI427750478_16894	chr3	100454154	100454274	-0.175	-0.12256141172935	0.04	-0.187	120	0.672201272851356	0.999803754508858	loss	494.609	558.86	422.417	653.125	-0.229	-0.06	5
12815	0	BI427750478_16895	chr3	100454194	100454314	-0.11	-0.0793321761338281	0.096	-0.145	120	0.808221924388289	0.999803754508858	loss	460.921	499.622	393.617	583.833	-0.229	0.069	5
12816	0	BI427750478_16896	chr3	100454234	100454354	-0.024	-0.00728788110773946	0.095	0.01	120	0.98354203007087	0.999803754508858	loss	448.249	457.084	382.783	534.075	-0.229	0.108	4
12817	0	BI427750478_16897	chr3	100454274	100454394	0.017	0.0355119309313497	0.042	0.013	120	0.91915595982824	0.999803754508858	gain	458.65	453.621	391.675	530.025	-0.076	0.108	4
12818	0	BI427750478_16898	chr3	100454314	100454434	-0.007	0.0218630945737351	0.061	-0.013	120	0.947219809949884	0.999803754508858	gain	474.919	478.299	405.583	558.892	-0.155	0.108	5
12819	0	BI427750478_16899	chr3	100454354	100454474	-0.077	-0.0410335043578341	0.067	-0.051	120	0.896943776784085	0.999803754508858	loss	478.087	504.289	408.292	589.292	-0.205	0.03	5
12820	0	BI427750478_16900	chr3	100454394	100454514	-0.127	-0.0954749461723929	0.059	-0.144	120	0.769087149857034	0.999803754508858	loss	461.107	502.935	393.775	587.708	-0.205	-0.004	5
12821	0	BI427750478_16901	chr3	100454434	100454554	-0.155	-0.127284312584953	0.028	-0.158	120	0.70180962063785	0.999803754508858	loss	448.854	499.736	383.3	583.967	-0.205	-0.067	5
12822	0	BI427750478_16902	chr3	100454474	100454594	-0.184	-0.156298976400796	0.046	-0.172	120	0.638271172917138	0.999803754508858	loss	444.029	504.502	379.175	589.542	-0.28	-0.117	5
12823	0	BI427750478_16903	chr3	100454514	100454634	-0.227	-0.194665903981223	0.069	-0.238	120	0.547573906219478	0.999803754508858	loss	445.627	521.729	380.542	609.692	-0.361	-0.117	5
12824	0	BI427750478_16904	chr3	100454554	100454674	-0.278	-0.242625808326879	0.042	-0.275	120	0.445374362707677	0.999803754508858	loss	442.937	536.974	378.242	627.525	-0.361	-0.166	5
12825	0	BI427750478_16905	chr3	100454594	100454714	-0.315	-0.275880889393599	0.039	-0.32	120	0.374776863178655	0.999803754508858	loss	443.58	552.021	378.792	645.125	-0.401	-0.207	5
12826	0	BI427750478_16906	chr3	100454634	100454754	-0.344	-0.30698327728378	0.046	-0.344	120	0.329498433926717	0.999803754508858	loss	434.905	551.857	371.375	644.933	-0.476	-0.236	5
12827	0	BI427750478_16907	chr3	100454674	100454794	-0.438	-0.416680515516351	0.108	-0.384	120	0.22654472192273	0.999803754508858	loss	393.692	529.508	336.142	618.792	-0.707	-0.32	4
12828	0	BI427750478_16908	chr3	100454714	100454834	-0.632	-0.643122404658081	0.244	-0.564	120	0.113218786390302	0.999803754508858	loss	320.935	483.578	273.942	565.067	-1.193	-0.328	4
12829	0	BI427750478_16909	chr3	100454754	100454874	-0.956	-1.00638282205856	0.333	-0.936	120	0.0359041632249674	0.999803754508858	loss	237.807	443.291	202.875	517.942	-1.443	-0.491	3
12830	0	BI427750478_16910	chr3	100454794	100454914	-1.167	-1.22791538090028	0.214	-1.212	120	0.0139344918935983	0.999803754508858	loss	202.52	448.819	172.708	524.408	-1.443	-0.732	3
12831	0	BI427750478_16911	chr3	100454834	100454954	-1.106	-1.13220076442417	0.278	-1.212	120	0.00916649322553139	0.999803754508858	loss	247.467	507.202	211.133	592.7	-1.443	-0.609	4
12832	0	BI427750478_16912	chr3	100454874	100454994	-0.812	-0.78070419905193	0.321	-0.736	120	0.0165150590910036	0.999803754508858	loss	361.407	601.698	308.542	703.233	-1.412	-0.359	5
12833	0	BI427750478_16913	chr3	100454914	100455034	-0.516	-0.444602188885702	0.186	-0.467	120	0.0877791695087354	0.999803754508858	loss	474.12	667.568	404.9	780.283	-0.915	-0.266	5
12834	0	BI427750478_16914	chr3	100454954	100455074	-0.376	-0.283263275528964	0.084	-0.346	120	0.213134085034427	0.999803754508858	loss	544.478	705.369	465.05	824.5	-0.592	-0.266	5
12835	0	BI427750478_16915	chr3	100454994	100455114	-0.349	-0.249085135642681	0.044	-0.345	120	0.249834506307579	0.999803754508858	loss	566.518	721.969	483.892	843.917	-0.461	-0.266	5
12836	0	BI427750478_16916	chr3	100455034	100455154	-0.393	-0.291815819229781	0.06	-0.385	120	0.17368309361056	0.999803754508858	loss	560.123	735.32	478.425	859.533	-0.497	-0.275	5
12837	0	BI427750478_16917	chr3	100455074	100455194	-0.454	-0.358174278605738	0.054	-0.461	120	0.107857206426011	0.999803754508858	loss	534.809	731.522	456.783	855.092	-0.549	-0.342	5
12838	0	BI427750478_16918	chr3	100455114	100455234	-0.514	-0.43087194327177	0.054	-0.512	120	0.0754059036440382	0.999803754508858	loss	494.775	705.156	422.558	824.25	-0.628	-0.409	5
12839	0	BI427750478_16919	chr3	100455154	100455274	-0.536	-0.472896823902117	0.041	-0.538	120	0.0834734121354322	0.999803754508858	loss	449.838	652.38	384.142	762.517	-0.628	-0.456	5
12840	0	BI427750478_16920	chr3	100455194	100455314	-0.499	-0.463751187843428	0.09	-0.534	120	0.144955693496115	0.999803754508858	loss	404.258	575.132	345.175	672.158	-0.628	-0.274	5
12841	0	BI427750478_16921	chr3	100455234	100455354	-0.377	-0.370836934231383	0.143	-0.443	120	0.320492398433551	0.999803754508858	loss	374.771	490.945	319.967	573.683	-0.579	-0.107	4
12842	0	BI427750478_16922	chr3	100455274	100455394	-0.226	-0.235117476068168	0.146	-0.22	120	0.558870688927393	0.999803754508858	loss	373.728	437.656	319.075	511.35	-0.479	0.002	4
12843	0	BI427750478_16923	chr3	100455314	100455434	-0.102	-0.10387721798596	0.086	-0.077	120	0.789186953691299	0.999803754508858	loss	404.17	432.519	345.1	505.342	-0.295	0.026	4
12844	0	BI427750478_16924	chr3	100455354	100455474	-0.062	-0.0393883327341215	0.042	-0.06	120	0.908339953431529	0.999803754508858	loss	453.864	474.41	387.583	554.342	-0.16	0.026	4
12845	0	BI427750478_16925	chr3	100455394	100455514	-0.086	-0.0384109956267011	0.057	-0.098	120	0.897142153404935	0.999803754508858	loss	499.805	532.215	426.858	621.958	-0.191	0.026	5
12846	0	BI427750478_16926	chr3	100455434	100455554	-0.126	-0.0728724785935139	0.046	-0.131	120	0.800647160104006	0.999803754508858	loss	505.215	551.337	431.483	644.325	-0.206	-0.013	5
12847	0	BI427750478_16927	chr3	100455474	100455594	-0.135	-0.110888337594907	0.034	-0.131	120	0.743785915784402	0.999803754508858	loss	444.886	489.313	379.908	571.775	-0.206	-0.061	4
12848	0	BI427750478_16928	chr3	105377782	105377902	-0.193	-0.172755246156313	0.046	-0.194	120	0.618180079709918	0.999803754508858	loss	427.935	491.066	365.417	573.825	-0.288	-0.096	4
12849	0	BI427750478_16929	chr3	105377822	105377942	-0.198	-0.140004066123374	0.044	-0.204	120	0.618426456203969	0.999803754508858	loss	501.969	576.628	428.708	673.908	-0.288	-0.118	5
12850	0	BI427750478_16930	chr3	105377862	105377982	-0.173	-0.104248368472015	0.074	-0.196	120	0.693485618347954	0.999803754508858	loss	530.481	598.464	453.083	699.45	-0.288	0.003	5
12851	0	BI427750478_16931	chr3	105377902	105378022	-0.094	-0.0351812566981717	0.083	-0.089	120	0.899946357794866	0.999803754508858	loss	522.653	559.715	446.392	654.125	-0.266	0.032	5
12852	0	BI427750478_16932	chr3	105377942	105378062	-0.081	-0.0460619157352904	0.07	-0.074	120	0.88510061351434	0.999803754508858	loss	475.913	502.187	406.433	586.833	-0.224	0.032	5
12853	0	BI427750478_16933	chr3	105377982	105378102	-0.172	-0.179819354450381	0.153	-0.152	120	0.652858069778597	0.999803754508858	loss	388.175	427.689	331.425	499.692	-0.437	0.032	4
12854	0	BI427750478_16934	chr3	105388995	105389115	-0.33	-0.374206926722659	0.106	-0.315	120	0.424091869322134	0.999803754508858	loss	312.679	386.497	266.883	451.508	-0.552	-0.131	3
12855	0	BI427750478_16935	chr3	105389035	105389155	-0.195	-0.203983276244805	0.122	-0.216	120	0.611847107754124	0.999803754508858	loss	378.992	432.854	323.575	505.733	-0.403	0.017	4
12856	0	BI427750478_16936	chr3	105389075	105389195	-0.054	-0.0709818685783234	0.152	-0.025	120	0.864883013637094	0.999803754508858	loss	382.979	401.785	326.983	469.392	-0.341	0.187	4
12857	0	BI427750478_16937	chr3	105389115	105389235	0.039	-0.0242305463854901	0.086	0.023	120	0.961631899833913	0.999803754508858	loss	326.043	318.931	278.308	372.475	-0.134	0.187	3
12858	0	BI427750478_16938	chr3	105389155	105389275	-0.015	-0.159858527927789	0.156	0.023	120	0.805908760820593	0.999803754508858	loss	231.091	225.126	197.133	262.75	-0.387	0.187	2
12859	0	BI427750478_16939	chr3	105397183	105397303	-0.411	-0.459427651994413	0.072	-0.416	120	0.334483688941728	0.999803754508858	loss	296.868	389.902	253.367	455.492	-0.568	-0.251	3
12860	0	BI427750478_16940	chr3	105397223	105397343	-0.365	-0.348785521796254	0.062	-0.341	120	0.324813216420274	0.999803754508858	loss	396.314	507.11	338.383	592.592	-0.507	-0.251	4
12861	0	BI427750478_16941	chr3	105397263	105397383	-0.321	-0.272516525001915	0.03	-0.32	120	0.356824852191309	0.999803754508858	loss	460.697	575.246	393.425	672.292	-0.423	-0.251	5
12862	0	BI427750478_16942	chr3	105397303	105397423	-0.314	-0.256449067728144	0.019	-0.313	120	0.362755246745684	0.999803754508858	loss	480.037	596.526	409.958	697.183	-0.374	-0.273	5
12863	0	BI427750478_16943	chr3	105397343	105397463	-0.314	-0.270460870011721	0.021	-0.312	120	0.372659878711816	0.999803754508858	loss	452.256	562.187	386.208	657.017	-0.363	-0.257	5
12864	0	BI427750478_16944	chr3	105397383	105397503	-0.346	-0.34444749535976	0.052	-0.335	120	0.36724451778755	0.999803754508858	loss	375.288	473.662	320.408	553.467	-0.502	-0.257	4
12865	0	BI427750478_16945	chr3	105400230	105400350	-0.681	-0.683178059280928	0.076	-0.707	120	0.0791164766006005	0.999803754508858	loss	323.44	512.182	276.083	598.525	-0.809	-0.535	4
12866	0	BI427750478_16946	chr3	105400270	105400390	-0.573	-0.519546702461162	0.125	-0.594	120	0.0713231350911621	0.999803754508858	loss	428.374	629.639	365.792	735.917	-0.783	-0.34	5
12867	0	BI427750478_16947	chr3	105400310	105400430	-0.46	-0.384976057957435	0.109	-0.427	120	0.130863714510817	0.999803754508858	loss	488.702	670.682	417.367	783.925	-0.652	-0.311	5
12868	0	BI427750478_16948	chr3	105400350	105400470	-0.388	-0.317248996242349	0.044	-0.383	120	0.224916099884881	0.999803754508858	loss	492.991	645.569	421.033	754.55	-0.525	-0.31	5
12869	0	BI427750478_16949	chr3	105400390	105400510	-0.365	-0.314147579459265	0.03	-0.365	120	0.282161215315343	0.999803754508858	loss	457.402	589.003	390.608	688.383	-0.426	-0.29	5
12870	0	BI427750478_16950	chr3	105400430	105400550	-0.322	-0.294791862844829	0.083	-0.348	120	0.376591846479504	0.999803754508858	loss	419.884	526.666	358.533	615.467	-0.426	-0.127	5
12871	0	BI427750478_16951	chr3	105400470	105400590	-0.265	-0.255343710249274	0.078	-0.25	120	0.48617958140409	0.999803754508858	loss	398.566	480.073	340.308	560.967	-0.406	-0.127	4
12872	0	BI427750478_16952	chr3	105400510	105400630	-0.213	-0.211625291216394	0.052	-0.208	120	0.579938096274897	0.999803754508858	loss	392.844	455.466	335.417	532.183	-0.362	-0.127	4
12873	0	BI427750478_16953	chr3	105400550	105400670	-0.238	-0.239291018830958	0.057	-0.224	120	0.536792725981713	0.999803754508858	loss	384.958	453.814	328.675	530.25	-0.399	-0.138	4
12874	0	BI427750478_16954	chr3	105400590	105400710	-0.335	-0.348161377894937	0.139	-0.3	120	0.395673540368896	0.999803754508858	loss	354.379	443.206	302.533	517.842	-0.636	-0.138	4
12875	0	BI427750478_16955	chr3	105400630	105400750	-0.523	-0.571358662777105	0.201	-0.493	120	0.229913684104466	0.999803754508858	loss	286.76	400.211	244.725	467.55	-0.942	-0.259	3
12876	0	BI427750478_16956	chr3	105404075	105404195	-0.212	-0.225577929984671	0.088	-0.231	120	0.582826028834741	0.999803754508858	loss	365.531	430.646	312.067	503.15	-0.335	-0.04	4
12877	0	BI427750478_16957	chr3	105404115	105404235	-0.281	-0.237308466200106	0.043	-0.291	120	0.433726730932851	0.999803754508858	loss	457.422	557.677	390.625	651.742	-0.346	-0.176	5
12878	0	BI427750478_16958	chr3	105404155	105404275	-0.315	-0.252330780120244	0.033	-0.315	120	0.356885956564309	0.999803754508858	loss	490.35	609.841	418.775	712.758	-0.416	-0.256	5
12879	0	BI427750478_16959	chr3	105404195	105404315	-0.367	-0.315254384019494	0.065	-0.34	120	0.278196948461171	0.999803754508858	loss	459.878	590.499	392.725	690.133	-0.521	-0.265	5
12880	0	BI427750478_16960	chr3	105404235	105404355	-0.447	-0.42733752601802	0.091	-0.433	120	0.219058255931903	0.999803754508858	loss	389.997	526.737	332.983	615.55	-0.627	-0.311	4
12881	0	BI427750478_16961	chr3	105404275	105404395	-0.563	-0.590606348354741	0.112	-0.557	120	0.176655737304355	0.999803754508858	loss	305.709	444.474	260.925	519.325	-0.805	-0.397	4
12882	0	BI427750478_16962	chr3	105412243	105412363	-0.574	-0.650392273326364	0.099	-0.598	120	0.218273121367947	0.999803754508858	loss	247.906	362.047	211.508	422.908	-0.762	-0.371	3
12883	0	BI427750478_16963	chr3	105412283	105412403	-0.462	-0.478371915544708	0.119	-0.44	120	0.250157871243197	0.999803754508858	loss	333.461	453.336	284.65	529.692	-0.662	-0.216	4
12884	0	BI427750478_16964	chr3	105412323	105412443	-0.32	-0.314189311291025	0.125	-0.35	120	0.4008027387537	0.999803754508858	loss	384.948	479.475	328.667	560.267	-0.561	-0.126	4
12885	0	BI427750478_16965	chr3	105412363	105412483	-0.237	-0.240273857987499	0.076	-0.211	120	0.539050480163704	0.999803754508858	loss	381.146	450.601	325.417	526.492	-0.401	-0.126	4
12886	0	BI427750478_16966	chr3	105412403	105412523	-0.217	-0.26437988971432	0.059	-0.204	120	0.577064316725891	0.999803754508858	loss	320.224	369.605	273.333	431.75	-0.386	-0.126	3
12887	0	BI427750478_16967	chr3	105420899	105421019	0.403	0.391343364601533	0.116	0.366	120	0.336346959820489	0.999803754508858	gain	453.191	349.501	387.008	408.233	0.251	0.638	4
12888	0	BI427750478_16968	chr3	105420939	105421059	0.328	0.363533647369549	0.06	0.312	120	0.252400715213002	0.999803754508858	gain	544.927	435.647	465.433	509	0.251	0.51	5
12889	0	BI427750478_16969	chr3	105420979	105421099	0.315	0.368409396410801	0.026	0.314	120	0.201074311825326	0.999803754508858	gain	586.491	471.325	500.967	550.733	0.253	0.369	5
12890	0	BI427750478_16970	chr3	105421019	105421139	0.3	0.347422184259651	0.057	0.314	120	0.24271023429768	0.999803754508858	gain	569.54	461.75	486.475	539.533	0.12	0.369	5
12891	0	BI427750478_16971	chr3	105421059	105421179	0.19	0.218071812505434	0.167	0.267	120	0.510983277371621	0.999803754508858	gain	508.578	441.446	434.358	515.783	-0.192	0.369	5
12892	0	BI427750478_16972	chr3	105421099	105421219	-0.038	-0.0366194551616834	0.269	-0.034	120	0.923698776985538	0.999803754508858	loss	422.516	425.815	360.783	497.5	-0.516	0.366	4
12893	0	BI427750478_16973	chr3	105421139	105421259	-0.293	-0.317475489477964	0.23	-0.325	120	0.461646701356568	0.999803754508858	loss	344.563	415.649	294.142	485.608	-0.606	0.151	4
12894	0	BI427750478_16974	chr3	105421179	105421299	-0.534	-0.604662839175073	0.185	-0.514	120	0.24270692913774	0.999803754508858	loss	259.535	365.423	221.45	426.858	-0.919	-0.194	3
12895	0	BI427750478_16975	chr3	105421219	105421339	-0.975	-1.12143837611227	0.628	-0.721	120	0.0860466482118098	0.999803754508858	loss	170.694	282.476	145.5	329.833	-2.625	-0.437	2
12896	0	BI427750478_16976	chr3	105422803	105422923	0.409	0.221157824812832	0.115	0.458	120	0.759799050150491	0.999803754508858	gain	215.709	164.471	183.983	191.8	0.153	0.548	2
12897	0	BI427750478_16977	chr3	105422843	105422963	0.338	0.184605930216697	0.122	0.295	120	0.781332914047271	0.999803754508858	gain	244.933	195.062	208.967	227.583	0.153	0.548	2
12898	0	BI427750478_16978	chr3	105422883	105423003	0.303	0.151170654698067	0.087	0.295	120	0.819478209470041	0.999803754508858	gain	244.279	198.646	208.408	231.775	0.153	0.507	2
12899	0	BI427750478_16979	chr3	105422923	105423043	0.382	0.196831416775861	0.115	0.366	120	0.784217758638293	0.999803754508858	gain	216.362	168.154	184.542	196.108	0.181	0.637	2
12900	0	BI427750478_16980	chr3	105438851	105438971	-0.152	-0.160090846980207	0.137	-0.135	120	0.6892064329307	0.999803754508858	loss	389.744	425.181	332.767	496.758	-0.37	0.097	4
12901	0	BI427750478_16981	chr3	105438891	105439011	0.015	0.0418736518621964	0.149	-0.013	120	0.90024113259309	0.999803754508858	gain	476.313	468.895	406.775	547.892	-0.3	0.263	5
12902	0	BI427750478_16982	chr3	105438931	105439051	0.124	0.150246522911941	0.102	0.156	120	0.654011062463591	0.999803754508858	gain	490.964	451.733	419.3	527.817	-0.07	0.29	4
12903	0	BI427750478_16983	chr3	105438971	105439091	0.243	0.241076567075775	0.087	0.211	120	0.535020723578921	0.999803754508858	gain	451.866	384.659	385.875	449.358	0.11	0.419	4
12904	0	BI427750478_16984	chr3	105439011	105439131	0.316	0.259698601777148	0.105	0.346	120	0.596671240402657	0.999803754508858	gain	365.521	298.691	312.058	348.8	0.12	0.49	3
12905	0	BI427750478_16985	chr3	105452757	105452877	-0.15	-0.191280159781976	0.104	-0.162	120	0.679296752038856	0.999803754508858	loss	338.647	369.263	289.083	431.35	-0.37	-0.012	3
12906	0	BI427750478_16986	chr3	105452797	105452917	-0.092	-0.0869810121201981	0.067	-0.073	120	0.816793904279669	0.999803754508858	loss	417.856	443.669	356.8	518.383	-0.249	0.007	4
12907	0	BI427750478_16987	chr3	105452837	105452957	-0.107	-0.0844398944503686	0.078	-0.1	120	0.805102793256714	0.999803754508858	loss	446.68	481.391	381.442	562.508	-0.32	0.007	4
12908	0	BI427750478_16988	chr3	105452877	105452997	-0.202	-0.183954990014102	0.109	-0.182	120	0.599974516274085	0.999803754508858	loss	424.202	486.264	362.225	568.208	-0.384	0.007	4
12909	0	BI427750478_16989	chr3	105452917	105453037	-0.345	-0.349058320167771	0.139	-0.32	120	0.37401721621667	0.999803754508858	loss	367.519	461.465	313.767	539.2	-0.596	-0.11	4
12910	0	BI427750478_16990	chr3	105452957	105453077	-0.485	-0.539819229096251	0.128	-0.518	120	0.268620544909568	0.999803754508858	loss	281.954	386.447	240.617	451.45	-0.7	-0.245	3
12911	0	BI427750478_16991	chr3	105455917	105456037	-0.216	-0.364811098788014	0.072	-0.198	120	0.578881089617056	0.999803754508858	loss	208.067	240.565	177.45	280.808	-0.407	-0.096	2
12912	0	BI427750478_16992	chr3	105455957	105456077	-0.173	-0.317030584288313	0.042	-0.172	120	0.625311039876116	0.999803754508858	loss	215.085	242.737	183.45	283.35	-0.284	-0.096	2
12913	0	BI427750478_16993	chr3	105455997	105456117	-0.2	-0.375421923433307	0.068	-0.183	120	0.592966453213852	0.999803754508858	loss	187.061	213.685	159.492	249.367	-0.399	-0.096	2
12914	0	BI427750478_16994	chr3	105456037	105456157	-0.274	-0.51780774080926	0.129	-0.265	120	0.526745671798676	0.999803754508858	loss	137.523	162.319	117.142	189.283	-0.641	-0.104	1
12915	0	BI427750478_16995	chr3	105456077	105456197	-0.369	-0.71054319085507	0.139	-0.321	120	0.469978550129008	0.999803754508858	loss	87.508	110.576	74.383	128.758	-0.669	-0.162	1
12916	0	BI427750478_16996	chr3	105459245	105459365	-0.423	-0.428624526214968	0.062	-0.429	120	0.278621322965402	0.999803754508858	loss	353.132	470.363	301.467	549.608	-0.553	-0.301	4
12917	0	BI427750478_16997	chr3	105459285	105459405	-0.359	-0.333115628308549	0.064	-0.34	120	0.321353963569157	0.999803754508858	loss	412.924	528.326	352.583	617.408	-0.471	-0.235	4
12918	0	BI427750478_16998	chr3	105459325	105459445	-0.292	-0.263916524433208	0.056	-0.29	120	0.426296804908081	0.999803754508858	loss	426.882	523.189	364.517	611.4	-0.425	-0.205	5
12919	0	BI427750478_16999	chr3	105459365	105459485	-0.268	-0.260961137759875	0.035	-0.273	120	0.482542587653005	0.999803754508858	loss	394.179	474.759	336.558	554.75	-0.337	-0.205	4
12920	0	BI427750478_17000	chr3	105459405	105459525	-0.284	-0.32270464628814	0.053	-0.284	120	0.480929399244557	0.999803754508858	loss	323.967	391.719	276.533	457.617	-0.408	-0.205	3
12921	0	BI427750478_17001	chr3	105459445	105459565	-0.385	-0.494869944044398	0.121	-0.34	120	0.402277463891613	0.999803754508858	loss	232.689	296.518	198.5	346.258	-0.71	-0.23	2
12922	0	BI427750478_17002	chr3	105464660	105464780	-0.338	-0.426862091198739	0.072	-0.322	120	0.439004044701113	0.999803754508858	loss	255.324	323.205	217.85	377.475	-0.508	-0.205	2
12923	0	BI427750478_17003	chr3	105464700	105464820	-0.368	-0.408382360286493	0.092	-0.38	120	0.375688345980746	0.999803754508858	loss	308.975	401.636	263.717	469.217	-0.519	-0.205	3
12924	0	BI427750478_17004	chr3	105464740	105464860	-0.491	-0.51622063604184	0.121	-0.476	120	0.232822006902536	0.999803754508858	loss	315.32	442.493	269.142	517.008	-0.746	-0.249	4
12925	0	BI427750478_17005	chr3	105464780	105464900	-0.664	-0.70795012854973	0.207	-0.64	120	0.130076019554499	0.999803754508858	loss	275.248	424.69	234.883	496.183	-1.095	-0.357	3
12926	0	BI427750478_17006	chr3	105464820	105464940	-0.895	-0.994614852981704	0.225	-0.894	120	0.0818939921537026	0.999803754508858	loss	198.953	353.782	169.658	413.242	-1.221	-0.529	2
12927	0	BI427750478_17007	chr3	105464860	105464980	-0.998	-1.17790467966241	0.137	-1.024	120	0.0970691731795502	0.999803754508858	loss	132.094	261.104	112.5	304.833	-1.221	-0.734	2
12928	0	BI427750478_17008	chr3	105470222	105470342	-0.691	-0.773028369672029	0.223	-0.71	120	0.151381158701655	0.999803754508858	loss	234.395	361.149	199.958	421.858	-1.043	-0.274	3
12929	0	BI427750478_17009	chr3	105470262	105470382	-0.478	-0.49361474819494	0.185	-0.428	120	0.233765243981715	0.999803754508858	loss	335.059	454.269	286.017	530.783	-0.834	-0.257	4
12930	0	BI427750478_17010	chr3	105470302	105470422	-0.324	-0.296431986550148	0.09	-0.293	120	0.372963971944326	0.999803754508858	loss	422.769	525.227	361	613.783	-0.601	-0.226	5
12931	0	BI427750478_17011	chr3	105470342	105470462	-0.279	-0.234053262747094	0.026	-0.282	120	0.437127492669065	0.999803754508858	loss	461.302	559.216	393.942	653.542	-0.339	-0.226	5
12932	0	BI427750478_17012	chr3	105470382	105470502	-0.319	-0.291589707011548	0.08	-0.286	120	0.38125026667328	0.999803754508858	loss	423.51	523.852	361.633	612.175	-0.543	-0.226	5
12933	0	BI427750478_17013	chr3	105470422	105470542	-0.496	-0.526259456297157	0.232	-0.416	120	0.233882693382878	0.999803754508858	loss	316.87	424.918	270.467	496.45	-1.151	-0.257	4
12934	0	BI427750478_17014	chr3	105495151	105495271	-0.25	-0.291542732753236	0.065	-0.234	120	0.529049437277287	0.999803754508858	loss	324.152	382.97	276.692	447.383	-0.4	-0.152	3
12935	0	BI427750478_17015	chr3	105495191	105495311	-0.225	-0.232957519246936	0.035	-0.224	120	0.560342906217955	0.999803754508858	loss	375.785	439.601	320.833	513.625	-0.3	-0.152	4
12936	0	BI427750478_17016	chr3	105495231	105495351	-0.248	-0.242356008546529	0.034	-0.246	120	0.517276951097246	0.999803754508858	loss	394.881	468.931	337.158	547.933	-0.35	-0.179	4
12937	0	BI427750478_17017	chr3	105495271	105495391	-0.302	-0.29656297531188	0.08	-0.271	120	0.428620689687182	0.999803754508858	loss	386.878	476.176	330.317	556.408	-0.516	-0.206	4
12938	0	BI427750478_17018	chr3	105495311	105495431	-0.47	-0.487366412223708	0.228	-0.409	120	0.243491494392845	0.999803754508858	loss	333.597	449.888	284.767	525.658	-0.97	-0.206	4
12939	0	BI427750478_17019	chr3	105495351	105495471	-0.734	-0.808693501402893	0.289	-0.727	120	0.123551391793476	0.999803754508858	loss	240.185	374.179	204.908	437.1	-1.267	-0.308	3
12940	0	BI427750478_17020	chr3	105572221	105572341	-0.214	-0.24332058325055	0.12	-0.165	120	0.580542559295695	0.999803754508858	loss	347.536	397.212	296.683	464.042	-0.524	-0.074	4
12941	0	BI427750478_17021	chr3	105572261	105572381	-0.134	-0.137926968721505	0.043	-0.122	120	0.725219233960743	0.999803754508858	loss	395.758	433.688	337.908	506.708	-0.279	-0.074	4
12942	0	BI427750478_17022	chr3	105572301	105572421	-0.155	-0.158308440812129	0.078	-0.12	120	0.685741616736924	0.999803754508858	loss	393.877	437.748	336.3	511.458	-0.376	-0.074	4
12943	0	BI427750478_17023	chr3	105572341	105572461	-0.293	-0.308653280741697	0.18	-0.272	120	0.456626261524662	0.999803754508858	loss	356.124	433.075	304.025	505.992	-0.64	-0.09	4
12944	0	BI427750478_17024	chr3	105572381	105572501	-0.544	-0.585278494643158	0.276	-0.526	120	0.205871710636893	0.999803754508858	loss	292.579	415.336	249.7	485.242	-0.983	-0.1	3
12945	0	BI427750478_17025	chr3	105572421	105572541	-0.846	-0.93709311917498	0.276	-0.947	120	0.0917667443662531	0.999803754508858	loss	211.995	361.085	180.808	421.783	-1.312	-0.374	2
12946	0	BI427750478_17026	chr3	105586216	105586336	-0.109	-0.0474382310370383	0.131	-0.126	120	0.86333200680353	0.999803754508858	loss	529.72	565.315	452.433	660.675	-0.317	0.125	5
12947	0	BI427750478_17027	chr3	105586256	105586376	0	0.0735233734902081	0.1	0.043	120	0.77493861476202	0.999803754508858	gain	575.778	576.25	491.808	673.467	-0.217	0.125	5
12948	0	BI427750478_17028	chr3	105586296	105586416	0.063	0.110494182760133	0.032	0.065	120	0.710126880896553	0.999803754508858	gain	526.903	504.702	450.025	589.775	-0.023	0.125	5
12949	0	BI427750478_17029	chr3	105586336	105586456	0.061	0.0508187172094546	0.03	0.066	120	0.899962178696991	0.999803754508858	gain	413.041	394.69	352.683	461.092	-0.015	0.132	4
12950	0	BI427750478_17030	chr3	124456620	124456740	-0.188	-0.164020863868918	0.065	-0.199	120	0.629028468931692	0.999803754508858	loss	437.771	495.903	373.825	579.483	-0.299	-0.025	4
12951	0	BI427750478_17031	chr3	124456660	124456780	-0.129	-0.0772142113356584	0.069	-0.13	120	0.790508878336667	0.999803754508858	loss	501.862	548.694	428.617	641.233	-0.237	-0.006	5
12952	0	BI427750478_17032	chr3	124456700	124456820	-0.086	-0.0430095023535108	0.066	-0.068	120	0.887573583976809	0.999803754508858	loss	490.428	521.657	418.842	609.608	-0.233	-0.003	5
